node,file
NODE_827_length_12917_cov_3.918597,SRR5352534
NODE_11111_length_1428_cov_2.691187,SRR5352534
NODE_19288_length_1004_cov_1.795574,SRR5352534
NODE_11787_length_1373_cov_2.144917,SRR5352534
NODE_4885_length_2763_cov_5.350812,SRR5352534
NODE_6819_length_2077_cov_1.595450,SRR5352534
NODE_414_length_25349_cov_3.713648,SRR5352534
NODE_299_length_38016_cov_43.459234,SRR5352534
NODE_19_length_463418_cov_13.584130,SRR5352534
NODE_52_length_222950_cov_30.730160,SRR5352534
NODE_398_length_26317_cov_28.894334,SRR5352534
NODE_2209_length_5639_cov_3.372314,SRR5352534
NODE_2181_length_5685_cov_2.618295,SRR5352534
NODE_9698_length_1577_cov_1.291721,SRR5352534
NODE_11178_length_1423_cov_2.331140,SRR5352534
NODE_3103_length_4167_cov_3.743434,SRR5352534
NODE_304_length_37728_cov_22.307541,SRR5352534
NODE_379_length_27982_cov_4.770545,SRR5352534
NODE_595_length_17522_cov_4.901357,SRR5352534
NODE_13_length_492097_cov_14.860768,SRR5352534
NODE_54_length_219778_cov_67.120493,SRR5352534
NODE_4819_length_2791_cov_3.679825,SRR5352534
NODE_1131_length_9875_cov_6.264562,SRR5352534
NODE_9942_length_1547_cov_2.994638,SRR5352534
NODE_3145_length_4114_cov_108.318305,SRR5352534
NODE_6_length_648553_cov_14.574711,SRR5352534
NODE_159_length_78442_cov_28.506589,SRR5352534
NODE_1016_length_10733_cov_10.800899,SRR5352534
NODE_12409_length_1323_cov_1.410095,SRR5352534
NODE_1533_length_7659_cov_4.039058,SRR5352534
NODE_18_length_468053_cov_14.362275,SRR5352534
NODE_1425_length_8171_cov_3.315550,SRR5352534
NODE_3585_length_3654_cov_2.419005,SRR5352534
NODE_10113_length_1530_cov_2.191864,SRR5352534
NODE_36_length_283756_cov_14.116535,SRR5352534
NODE_2288_length_5477_cov_3.947805,SRR5352534
NODE_1039_length_10502_cov_5.328515,SRR5352534
NODE_94_length_135668_cov_14.094290,SRR5352534
NODE_3635_length_3607_cov_7.889077,SRR5352534
NODE_77_length_152772_cov_13.504233,SRR5352534
NODE_146_length_84942_cov_63.601329,SRR5352534
NODE_28_length_335594_cov_14.648723,SRR5352534
NODE_15359_length_1155_cov_1.992727,SRR5352534
NODE_73_length_164838_cov_35.873658,SRR5352534
NODE_5339_length_2562_cov_7.684085,SRR5352534
NODE_12_length_492313_cov_13.780700,SRR5352534
NODE_13407_length_1258_cov_1.211139,SRR5352534
NODE_84_length_144457_cov_31.098662,SRR5352534
NODE_4_length_725702_cov_14.798978,SRR5352534
NODE_13111_length_1274_cov_2.862182,SRR5352534
NODE_5748_length_2413_cov_3.879135,SRR5352534
NODE_487_length_21094_cov_4.307904,SRR5352534
NODE_364_length_29557_cov_33.398041,SRR5352534
NODE_240_length_48590_cov_4.220295,SRR5352534
NODE_5836_length_2383_cov_3.382732,SRR5352534
NODE_91_length_137532_cov_14.252784,SRR5352534
NODE_109_length_123991_cov_12.461754,SRR5352534
NODE_611_length_17190_cov_4.323081,SRR5352534
NODE_1579_length_7455_cov_3.690270,SRR5352534
NODE_1701_length_6914_cov_3.933081,SRR5352534
NODE_1662_length_7097_cov_4.071713,SRR5352534
NODE_1014_length_10744_cov_4.674057,SRR5352534
NODE_64_length_189810_cov_14.865247,SRR5352534
NODE_10150_length_1525_cov_2.068707,SRR5352534
NODE_406_length_25833_cov_32.725580,SRR5352534
NODE_59_length_204294_cov_43.042685,SRR5352534
NODE_9_length_553601_cov_14.519933,SRR5352534
NODE_988_length_10936_cov_3.968753,SRR5352534
NODE_150_length_82820_cov_16.901275,SRR5352534
NODE_3143_length_4115_cov_3.414286,SRR5352534
NODE_147_length_84818_cov_34.711041,SRR5352534
NODE_7901_length_1853_cov_2.772525,SRR5352534
NODE_9279_length_1632_cov_1.711477,SRR5352534
NODE_63_length_198025_cov_13.323504,SRR5352534
NODE_1295_length_8808_cov_6.490003,SRR5352534
NODE_54_length_84595_cov_55.933227,SRR5161788
NODE_2481_length_8330_cov_14.739698,SRR5161788
NODE_345_length_31247_cov_17.339638,SRR5161788
NODE_1387_length_13150_cov_60.705613,SRR5161788
NODE_508_length_25154_cov_21.355791,SRR5161788
NODE_1261_length_14078_cov_8.237895,SRR5161788
NODE_6572_length_3467_cov_8.710434,SRR5161788
NODE_23675_length_1409_cov_3.075332,SRR5161788
NODE_1677_length_11563_cov_7.133385,SRR5161788
NODE_35636_length_1089_cov_5.176983,SRR5161788
NODE_115_length_56758_cov_11.983563,SRR5161788
NODE_783_length_19297_cov_8.495479,SRR5161788
NODE_16098_length_1806_cov_3.376927,SRR5161788
NODE_12363_length_2156_cov_2.317944,SRR5161788
NODE_1576_length_12027_cov_8.206064,SRR5161788
NODE_3519_length_6079_cov_18.451859,SRR5161788
NODE_20077_length_1567_cov_1.617063,SRR5161788
NODE_14687_length_1920_cov_5.835389,SRR5161788
NODE_14490_length_1937_cov_7.561637,SRR5161788
NODE_2151_length_9406_cov_9.078922,SRR5161788
NODE_26505_length_1309_cov_3.597289,SRR5161788
NODE_1827_length_10799_cov_8.872673,SRR5161788
NODE_3771_length_5744_cov_5.614871,SRR5161788
NODE_15983_length_1814_cov_13.449119,SRR5161788
NODE_4985_length_4443_cov_22.761395,SRR5161788
NODE_7_length_219524_cov_15.011979,SRR5161788
NODE_420_length_28167_cov_9.352554,SRR5161788
NODE_5848_length_3854_cov_7.681758,SRR5161788
NODE_35017_length_1101_cov_1.927342,SRR5161788
NODE_2722_length_7684_cov_20.834185,SRR5161788
NODE_9236_length_2646_cov_5.510228,SRR5161788
NODE_2485_length_8320_cov_9.043194,SRR5161788
NODE_2058_length_9721_cov_8.883509,SRR5161788
NODE_81_length_67501_cov_55.981096,SRR5161788
NODE_20910_length_1527_cov_1.797554,SRR5161788
NODE_3037_length_6943_cov_6.906794,SRR5161788
NODE_12781_length_2109_cov_7.111490,SRR5161788
NODE_368_length_30304_cov_10.736090,SRR5161788
NODE_3_length_292985_cov_19.303455,SRR5161788
NODE_11761_length_2234_cov_5.654429,SRR5161788
NODE_10854_length_2359_cov_6.111111,SRR5161788
NODE_2435_length_8500_cov_20.903375,SRR5161788
NODE_25790_length_1332_cov_2.644479,SRR5161788
NODE_356_length_30646_cov_12.573796,SRR5161788
NODE_4438_length_4953_cov_88.304206,SRR5161788
NODE_3527_length_6069_cov_4.551380,SRR5161788
NODE_23891_length_1401_cov_1.684250,SRR5161788
NODE_2945_length_7132_cov_7.474495,SRR5161788
NODE_38385_length_1042_cov_2.199595,SRR5161788
NODE_2807_length_7437_cov_7.664860,SRR5161788
NODE_6073_length_3721_cov_8.167758,SRR5161788
NODE_9418_length_2609_cov_2.819890,SRR5161788
NODE_2474_length_8348_cov_15.850115,SRR5161788
NODE_38759_length_1036_cov_2.914373,SRR5161788
NODE_4071_length_5350_cov_7.464778,SRR5161788
NODE_6729_length_3404_cov_5.739922,SRR5161788
NODE_17381_length_1722_cov_2.769646,SRR5161788
NODE_3376_length_6291_cov_9.575048,SRR5161788
NODE_2785_length_7524_cov_4.510242,SRR5161788
NODE_18082_length_1678_cov_16.729513,SRR5161788
NODE_10447_length_2428_cov_3.665824,SRR5161788
NODE_17684_length_1701_cov_3.034629,SRR5161788
NODE_4752_length_4637_cov_8.287866,SRR5161788
NODE_4362_length_5043_cov_9.796512,SRR5161788
NODE_25342_length_1347_cov_4.719814,SRR5161788
NODE_1_length_766680_cov_19.192513,SRR5161788
NODE_4441_length_4952_cov_5.658566,SRR5161788
NODE_17721_length_1698_cov_3.276324,SRR5161788
NODE_50_length_87298_cov_25.733228,SRR5161788
NODE_25107_length_1357_cov_2.593702,SRR5161788
NODE_6377_length_3560_cov_4.637660,SRR5161788
NODE_22_length_131659_cov_36.851000,SRR5161788
NODE_40603_length_1008_cov_3.050367,SRR5161788
NODE_9147_length_2665_cov_2.807280,SRR5161788
NODE_2089_length_9617_cov_8.074566,SRR5161788
NODE_15238_length_1874_cov_6.940077,SRR5161788
NODE_2636_length_7873_cov_9.802251,SRR5161788
NODE_107_length_59369_cov_60.590957,SRR5161788
NODE_2284_length_8959_cov_8.769879,SRR5161788
NODE_10797_length_2369_cov_4.526361,SRR5161788
NODE_3474_length_6147_cov_8.628365,SRR5161788
NODE_6032_length_3753_cov_8.258789,SRR5161788
NODE_630_length_22015_cov_8.606831,SRR5161788
NODE_16305_length_1792_cov_4.987910,SRR5161788
NODE_9663_length_2563_cov_5.763158,SRR5161788
NODE_32351_length_1157_cov_1.784936,SRR5161788
NODE_33502_length_1132_cov_2.793872,SRR5161788
NODE_1164_length_14875_cov_7.979892,SRR5161788
NODE_33442_length_1133_cov_3.155844,SRR5161788
NODE_26367_length_1313_cov_3.860095,SRR5161788
NODE_246_length_38001_cov_11.414457,SRR5161788
NODE_331_length_32190_cov_13.932908,SRR5161788
NODE_712_length_20469_cov_54.885912,SRR5161788
NODE_1189_length_14646_cov_9.071962,SRR5161788
NODE_4585_length_4806_cov_7.740476,SRR5161788
NODE_2519_length_8212_cov_6.402722,SRR5161788
NODE_560_length_23545_cov_27.010430,SRR5161788
NODE_1341_length_13489_cov_8.471714,SRR5161788
NODE_10301_length_2452_cov_6.440134,SRR5161788
NODE_5199_length_4286_cov_5.210352,SRR5161788
NODE_21645_length_1493_cov_8.004868,SRR5161788
NODE_7738_length_3043_cov_4.522423,SRR5161788
NODE_479_length_26074_cov_11.151120,SRR5161788
NODE_8040_length_2945_cov_7.068166,SRR5161788
NODE_17190_length_1734_cov_13.376415,SRR5161788
NODE_4402_length_4996_cov_5.065371,SRR5161788
NODE_1406_length_12987_cov_24.115605,SRR5161788
NODE_6410_length_3547_cov_4.221936,SRR5161788
NODE_20503_length_1547_cov_3.202413,SRR5161788
NODE_153_length_50061_cov_59.164700,SRR5161788
NODE_24460_length_1381_cov_3.024133,SRR5161788
NODE_38856_length_1034_cov_4.509704,SRR5161788
NODE_18250_length_1668_cov_2.881587,SRR5161788
NODE_37319_length_1059_cov_3.135458,SRR5161788
NODE_2670_length_7802_cov_8.793468,SRR5161788
NODE_30523_length_1199_cov_12.872378,SRR5161788
NODE_1878_length_10597_cov_8.826314,SRR5161788
NODE_3127_length_6773_cov_6.139327,SRR5161788
NODE_17303_length_1727_cov_5.947368,SRR5161788
NODE_1670_length_11579_cov_8.284276,SRR5161788
NODE_4577_length_4813_cov_7.944935,SRR5161788
NODE_4753_length_4635_cov_17.687773,SRR5161788
NODE_10016_length_2496_cov_6.250717,SRR5161788
NODE_222_length_40569_cov_9.082317,SRR5161788
NODE_12580_length_2130_cov_22.869880,SRR5161788
NODE_37779_length_1052_cov_1.965898,SRR5161788
NODE_44_length_99348_cov_65.096059,SRR5161788
NODE_6712_length_3413_cov_2.990471,SRR5161788
NODE_9571_length_2582_cov_4.519588,SRR5161788
NODE_37016_length_1064_cov_4.392468,SRR5161788
NODE_163_length_47737_cov_10.557569,SRR5161788
NODE_39151_length_1030_cov_2.318974,SRR5161788
NODE_398_length_29192_cov_12.678313,SRR5161788
NODE_32_length_114806_cov_43.293514,SRR5161788
NODE_1973_length_10094_cov_17.277916,SRR5161788
NODE_23048_length_1434_cov_4.712835,SRR5161788
NODE_9161_length_2662_cov_6.825853,SRR5161788
NODE_3013_length_6996_cov_5.080968,SRR5161788
NODE_18408_length_1658_cov_4.621959,SRR5161788
NODE_769_length_19537_cov_17.567396,SRR5161788
NODE_1253_length_14149_cov_9.286221,SRR5161788
NODE_333_length_32068_cov_7.816824,SRR5161788
NODE_16203_length_1799_cov_3.461583,SRR5161788
NODE_1209_length_14495_cov_8.316967,SRR5161788
NODE_1639_length_11704_cov_7.089021,SRR5161788
NODE_7406_length_3156_cov_4.832635,SRR5161788
NODE_190_length_43138_cov_10.677135,SRR5161788
NODE_3717_length_5805_cov_16.879652,SRR5161788
NODE_5566_length_4045_cov_4.115789,SRR5161788
NODE_1975_length_10085_cov_8.297009,SRR5161788
NODE_28612_length_1247_cov_2.323826,SRR5161788
NODE_302_length_33622_cov_37.061966,SRR5161788
NODE_26645_length_1304_cov_6.686950,SRR5161788
NODE_15217_length_1876_cov_4.768808,SRR5161788
NODE_35789_length_1087_cov_1.689922,SRR5161788
NODE_18755_length_1636_cov_4.820367,SRR5161788
NODE_14118_length_1972_cov_5.891497,SRR5161788
NODE_36938_length_1066_cov_1.794263,SRR5161788
NODE_1642_length_11697_cov_8.732348,SRR5161788
NODE_18955_length_1625_cov_2.666879,SRR5161788
NODE_985_length_16606_cov_10.328379,SRR5161788
NODE_647_length_21692_cov_6.572584,SRR5161788
NODE_40180_length_1014_cov_2.815433,SRR5161788
NODE_37719_length_1053_cov_1.830661,SRR5161788
NODE_1820_length_10822_cov_8.606390,SRR5161788
NODE_1161_length_14897_cov_13.716211,SRR5161788
NODE_14458_length_1940_cov_5.375066,SRR5161788
NODE_5711_length_3950_cov_4.997946,SRR5161788
NODE_832_length_18563_cov_8.418414,SRR5161788
NODE_493_length_25694_cov_8.916884,SRR5161788
NODE_921_length_17305_cov_9.117507,SRR5161788
NODE_1788_length_10973_cov_9.812511,SRR5161788
NODE_18225_length_1670_cov_3.049536,SRR5161788
NODE_36260_length_1078_cov_1.994135,SRR5161788
NODE_29_length_120036_cov_46.232679,SRR5161788
NODE_17226_length_1732_cov_22.957662,SRR5161788
NODE_3936_length_5509_cov_5.670334,SRR5161788
NODE_423_length_28047_cov_8.827201,SRR5161788
NODE_18054_length_1680_cov_1.880615,SRR5161788
NODE_3398_length_6258_cov_5.178140,SRR5161788
NODE_5101_length_4360_cov_3.547038,SRR5161788
NODE_202_length_41466_cov_35.917099,SRR5161788
NODE_164_length_47729_cov_11.757772,SRR5161788
NODE_113_length_57944_cov_8.248026,SRR5161788
NODE_32747_length_1148_cov_3.318390,SRR5161788
NODE_4871_length_4539_cov_9.278546,SRR5161788
NODE_388_length_29536_cov_18.755945,SRR5161788
NODE_256_length_37335_cov_17.406330,SRR5161788
NODE_2540_length_8164_cov_7.830189,SRR5161788
NODE_3223_length_6590_cov_9.640704,SRR5161788
NODE_2464_length_8373_cov_5.808367,SRR5161788
NODE_2094_length_1350_cov_2.202317,SRR359029
NODE_23_length_52003_cov_305.364634,SRR359029
NODE_2020_length_1390_cov_146.904120,SRR359029
NODE_42_length_35429_cov_186.174902,SRR359029
NODE_942_length_2955_cov_4.252759,SRR359029
NODE_875_length_3164_cov_16.533934,SRR359029
NODE_786_length_3581_cov_2.113727,SRR359029
NODE_2049_length_1374_cov_2.818802,SRR359029
NODE_1_length_180105_cov_335.917528,SRR359029
NODE_15_length_65247_cov_446.833170,SRR359029
NODE_2428_length_1146_cov_2.801100,SRR359029
NODE_540_length_3760_cov_44.819163,SRR359021
NODE_10_length_97130_cov_284.078362,SRR359021
NODE_214_length_16791_cov_327.885994,SRR359021
NODE_2_length_184423_cov_317.038998,SRR359021
NODE_421_length_5661_cov_44.660186,SRR359021
NODE_35_length_61252_cov_488.585862,SRR359021
NODE_1762_length_2469_cov_2.583679,SRR359020
NODE_389_length_12184_cov_4.941957,SRR359020
NODE_363_length_13065_cov_139.970715,SRR359020
NODE_93_length_38027_cov_113.918756,SRR359020
NODE_1201_length_3760_cov_100.266127,SRR359020
NODE_141_length_29071_cov_4.888544,SRR359020
NODE_2328_length_1779_cov_16.687355,SRR359020
NODE_1114_length_4080_cov_6.034286,SRR359020
NODE_1485_length_3006_cov_399.427991,SRR359020
NODE_2606_length_1567_cov_1.835317,SRR359020
NODE_1819_length_2366_cov_2.644743,SRR359020
NODE_42_length_62947_cov_5.624722,SRR359020
NODE_854_length_5305_cov_4.596190,SRR359020
NODE_1198_length_3768_cov_15.311877,SRR359020
NODE_1792_length_2405_cov_4.108936,SRR359020
NODE_1511_length_2957_cov_19.800138,SRR359020
NODE_16_length_97073_cov_117.303469,SRR359020
NODE_2297_length_1805_cov_92.254857,SRR359020
NODE_50_length_54693_cov_114.784289,SRR359020
NODE_31337_length_1182_cov_2.267968,SRR5352535
NODE_326_length_16474_cov_2.883306,SRR5352535
NODE_2617_length_6129_cov_3.306388,SRR5352535
NODE_17_length_115468_cov_38.591025,SRR5352535
NODE_5958_length_3555_cov_2.857714,SRR5352535
NODE_13582_length_2005_cov_1.962051,SRR5352535
NODE_17045_length_1730_cov_2.136716,SRR5352535
NODE_1175_length_9434_cov_3.193944,SRR5352535
NODE_481_length_14013_cov_33.432870,SRR5352535
NODE_8813_length_2684_cov_2.246482,SRR5352535
NODE_3843_length_4828_cov_3.095956,SRR5352535
NODE_35060_length_1105_cov_2.062857,SRR5352535
NODE_21931_length_1476_cov_1.739620,SRR5352535
NODE_38370_length_1048_cov_1.691843,SRR5352535
NODE_14514_length_1918_cov_1.921095,SRR5352535
NODE_10737_length_2347_cov_9.318063,SRR5352535
NODE_23287_length_1419_cov_1.700147,SRR5352535
NODE_4250_length_4505_cov_2.912135,SRR5352535
NODE_15536_length_1838_cov_3.311273,SRR5352535
NODE_5388_length_3800_cov_3.639519,SRR5352535
NODE_17070_length_1729_cov_1.988650,SRR5352535
NODE_2898_length_5758_cov_3.066281,SRR5352535
NODE_7356_length_3053_cov_2.479653,SRR5352535
NODE_33013_length_1145_cov_1.633945,SRR5352535
NODE_4231_length_4521_cov_3.236229,SRR5352535
NODE_1527_length_8294_cov_2.725938,SRR5352535
NODE_15013_length_1878_cov_2.353812,SRR5352535
NODE_25506_length_1339_cov_2.051402,SRR5352535
NODE_7457_length_3026_cov_2.759004,SRR5352535
NODE_922_length_10443_cov_3.308529,SRR5352535
NODE_662_length_12131_cov_13.701722,SRR5352535
NODE_2_length_276078_cov_33.944276,SRR5352535
NODE_20718_length_1528_cov_1.588595,SRR5352535
NODE_37813_length_1057_cov_1.478044,SRR5352535
NODE_27100_length_1292_cov_1.717057,SRR5352535
NODE_6831_length_3216_cov_2.453654,SRR5352535
NODE_3769_length_4894_cov_2.572846,SRR5352535
NODE_1580_length_8184_cov_3.012671,SRR5352535
NODE_27045_length_1293_cov_2.107431,SRR5352535
NODE_36530_length_1079_cov_1.418945,SRR5352535
NODE_1486_length_8392_cov_7.782656,SRR5352535
NODE_8344_length_2787_cov_3.378477,SRR5352535
NODE_24630_length_1369_cov_2.082953,SRR5352535
NODE_27150_length_1291_cov_1.841424,SRR5352535
NODE_21863_length_1478_cov_13.465917,SRR5352535
NODE_862_length_10781_cov_2.819690,SRR5352535
NODE_11699_length_2213_cov_1.981001,SRR5352535
NODE_33890_length_1128_cov_1.165890,SRR5352535
NODE_35_length_70669_cov_33.020817,SRR5352535
NODE_729_length_11617_cov_3.182148,SRR5352535
NODE_23424_length_1413_cov_2.151694,SRR5352535
NODE_3061_length_5560_cov_2.930427,SRR5352535
NODE_1255_length_9084_cov_3.508805,SRR5352535
NODE_152_length_25142_cov_3.215371,SRR5352535
NODE_7372_length_3049_cov_2.196059,SRR5352535
NODE_2076_length_7073_cov_2.865916,SRR5352535
NODE_19782_length_1573_cov_2.143610,SRR5352535
NODE_1888_length_7446_cov_3.149641,SRR5352535
NODE_2024_length_7192_cov_2.869693,SRR5352535
NODE_1267_length_9044_cov_3.210479,SRR5352535
NODE_1664_length_7961_cov_3.565646,SRR5352535
NODE_35709_length_1093_cov_1.724470,SRR5352535
NODE_41222_length_1004_cov_1.729189,SRR5352535
NODE_31931_length_1170_cov_1.624215,SRR5352535
NODE_1646_length_8012_cov_3.226593,SRR5352535
NODE_12414_length_2126_cov_2.056977,SRR5352535
NODE_27420_length_1282_cov_2.076610,SRR5352535
NODE_13460_length_2016_cov_2.578276,SRR5352535
NODE_359_length_15773_cov_3.565784,SRR5352535
NODE_13233_length_2038_cov_11.476046,SRR5352535
NODE_2712_length_6011_cov_2.856951,SRR5352535
NODE_28795_length_1245_cov_2.094958,SRR5352535
NODE_51_length_52571_cov_44.830528,SRR5352535
NODE_20620_length_1532_cov_1.685850,SRR5352535
NODE_5711_length_3660_cov_2.907906,SRR5352535
NODE_162_length_24281_cov_10.585652,SRR5352535
NODE_41_length_60179_cov_39.031319,SRR5352535
NODE_25135_length_1351_cov_3.908951,SRR5352535
NODE_23630_length_1405_cov_2.686667,SRR5352535
NODE_3169_length_5448_cov_2.813462,SRR5352535
NODE_7741_length_2943_cov_3.033587,SRR5352535
NODE_4207_length_4545_cov_3.214477,SRR5352535
NODE_48_length_54347_cov_36.730384,SRR5352535
NODE_27578_length_1278_cov_2.421096,SRR5352535
NODE_14178_length_1948_cov_1.810354,SRR5352535
NODE_526_length_13414_cov_13.783217,SRR5352535
NODE_1303_length_8926_cov_2.763161,SRR5352535
NODE_1686_length_7926_cov_3.034303,SRR5352535
NODE_508_length_13670_cov_3.097466,SRR5352535
NODE_13898_length_1974_cov_2.673788,SRR5352535
NODE_2438_length_6385_cov_9.579937,SRR5352535
NODE_866_length_10747_cov_3.153199,SRR5352535
NODE_15894_length_1812_cov_2.264087,SRR5352535
NODE_522_length_13463_cov_3.472032,SRR5352535
NODE_139_length_26781_cov_5.742199,SRR5352535
NODE_26400_length_1311_cov_3.070860,SRR5352535
NODE_13980_length_1966_cov_2.476714,SRR5352535
NODE_17325_length_1712_cov_2.280024,SRR5352535
NODE_7628_length_2979_cov_2.345075,SRR5352535
NODE_5384_length_3802_cov_2.561783,SRR5352535
NODE_20968_length_1516_cov_2.444216,SRR5352535
NODE_10444_length_2393_cov_2.493157,SRR5352535
NODE_21079_length_1511_cov_2.973214,SRR5352535
NODE_5231_length_3882_cov_2.546120,SRR5352535
NODE_6_length_175335_cov_10.604861,SRR5352535
NODE_681_length_11983_cov_6.394534,SRR5352535
NODE_32_length_72681_cov_44.706785,SRR5352535
NODE_25960_length_1325_cov_1.588976,SRR5352535
NODE_550_length_13176_cov_14.625181,SRR5352535
NODE_1315_length_8890_cov_2.811658,SRR5352535
NODE_1868_length_7481_cov_3.055481,SRR5352535
NODE_78_length_40394_cov_36.832247,SRR5352535
NODE_29583_length_1225_cov_1.732479,SRR5352535
NODE_28158_length_1263_cov_1.189570,SRR5352535
NODE_543_length_13270_cov_3.024139,SRR5352535
NODE_2308_length_6616_cov_3.069349,SRR5352535
NODE_6982_length_3165_cov_3.020900,SRR5352535
NODE_12859_length_2079_cov_1.639328,SRR5352535
